zone,corridor,junction,event_cause,duration_mins
Unknown,Non-corridor,,pot_holes,1440.0
Unknown,Non-corridor,,others,19.413640933333333
Unknown,IRR(Thanisandra road),,water_logging,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,21.48659638333333
Unknown,Magadi Road,,vehicle_breakdown,120.0
Unknown,Old Airport Road,,vehicle_breakdown,10.285472433333332
Unknown,Mysore Road,,vehicle_breakdown,78.04236811666667
Unknown,Tumkur Road,,vehicle_breakdown,10.0
Unknown,ORR East 2,,vehicle_breakdown,120.0
Unknown,Old Airport Road,,vehicle_breakdown,85.34070533333333
Unknown,Non-corridor,,tree_fall,1440.0
Unknown,Old Madras Road,,water_logging,1440.0
Unknown,Bellary Road 1,,vehicle_breakdown,74.08036368333335
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,ORR East 2,,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,CID-CarltonHouseJunc,others,1440.0
Central Zone 2,CBD 2,CoffeeBoardJunc,others,1440.0
Unknown,Bellary Road 1,,vehicle_breakdown,120.0
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,others,120.0
Unknown,Non-corridor,,water_logging,120.0
Unknown,ORR East 2,,construction,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Hosur Road,,vehicle_breakdown,57.48541201666667
Unknown,ORR West 1,,construction,120.0
Unknown,ORR East 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,pot_holes,1440.0
Unknown,Non-corridor,,tree_fall,120.0
Unknown,ORR North 1,,construction,1440.0
Unknown,ORR North 2,,vehicle_breakdown,120.0
Unknown,Bellary Road 1,,accident,16.25948615
Unknown,IRR(Thanisandra road),,water_logging,1440.0
Central Zone 2,CBD 2,CoffeeBoardJunc,water_logging,1440.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,88.67010386666668
Unknown,ORR North 2,,vehicle_breakdown,49.33388356666667
Unknown,Bannerghata Road,,road_conditions,41.26528335
Unknown,CBD 2,,vehicle_breakdown,120.0
Unknown,Old Madras Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,ORR North 2,,congestion,120.0
Unknown,Old Madras Road,,vehicle_breakdown,120.0
Unknown,ORR East 2,,construction,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Bellary Road 1,,others,120.0
Unknown,Bellary Road 2,,vehicle_breakdown,35.9550146
Unknown,ORR East 2,,vehicle_breakdown,120.0
Unknown,Hosur Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,accident,120.0
Unknown,Tumkur Road,,vehicle_breakdown,11.41129385
Unknown,Mysore Road,,road_conditions,120.0
Unknown,Non-corridor,,tree_fall,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Bellary Road 2,,accident,65.95049823333333
Unknown,Non-corridor,,vehicle_breakdown,110.95514761666666
Unknown,Non-corridor,,vehicle_breakdown,28.716758966666664
Unknown,Mysore Road,,vehicle_breakdown,131.20510380000002
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,Bellary Road 2,,vehicle_breakdown,120.0
Unknown,Tumkur Road,,vehicle_breakdown,120.0
Unknown,IRR(Thanisandra road),,construction,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,West of Chord Road,,vehicle_breakdown,120.0
Unknown,Magadi Road,,pot_holes,120.0
Unknown,Tumkur Road,,vehicle_breakdown,125.82290351666667
Unknown,Non-corridor,,vehicle_breakdown,51.529733783333334
Unknown,Mysore Road,,vehicle_breakdown,10.0
Unknown,Magadi Road,,pot_holes,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,18.3825912
Unknown,Tumkur Road,,vehicle_breakdown,10.0
Unknown,Old Madras Road,,pot_holes,120.0
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,ORR East 2,,others,1440.0
Unknown,Non-corridor,,vehicle_breakdown,14.79356025
Unknown,Hennur Main Road,,vehicle_breakdown,100.59974936666667
Unknown,Old Madras Road,,others,120.0
Unknown,Magadi Road,,vehicle_breakdown,102.56760073333334
Unknown,Old Madras Road,,pot_holes,120.0
Unknown,Bellary Road 1,,others,120.0
Unknown,Magadi Road,,others,156.8681104
Central Zone 2,CBD 2,PoliceTimmaiahCircle(GPO),others,1440.0
Unknown,CBD 2,,pot_holes,1440.0
South Zone 1,ORR West 1,Delmia-Jayanagar,pot_holes,1440.0
Unknown,ORR West 1,,others,120.0
Unknown,ORR North 2,,congestion,120.0
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,Hennur Main Road,,vehicle_breakdown,120.0
Unknown,ORR North 1,,others,65.11967595
Unknown,Old Airport Road,,others,1440.0
Unknown,CBD 2,,vehicle_breakdown,120.0
Unknown,ORR West 1,,water_logging,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,ORR East 2,,construction,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Mysore Road,,vehicle_breakdown,46.61182065
Unknown,Non-corridor,,vehicle_breakdown,41.68652611666666
Unknown,Varthur Road,,vehicle_breakdown,37.8018373
Unknown,Non-corridor,,vehicle_breakdown,118.13179021666666
Unknown,Non-corridor,,vehicle_breakdown,58.84397311666667
Unknown,Bellary Road 1,,vehicle_breakdown,40.3799524
North Zone 1,Non-corridor,,construction,120.0
Unknown,CBD 2,,others,1440.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Central Zone 2,CBD 2,CoffeeBoardJunc,water_logging,1440.0
Central Zone 2,Mysore Road,SirsiCircle,others,1440.0
Unknown,Non-corridor,,water_logging,120.0
Unknown,Bannerghata Road,,road_conditions,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Bellary Road 2,,vehicle_breakdown,120.0
Unknown,Non-corridor,,others,187.72091528333334
Unknown,Bellary Road 2,,pot_holes,1440.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Hennur Main Road,,vehicle_breakdown,92.29220731666666
Unknown,Non-corridor,,road_conditions,1440.0
Unknown,Bannerghata Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,pot_holes,1440.0
Unknown,ORR North 2,,vehicle_breakdown,120.0
Unknown,Non-corridor,,others,48.6091393
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,accident,10.0
Unknown,Mysore Road,,vehicle_breakdown,10.0
Central Zone 2,Non-corridor,K R Circle,pot_holes,1440.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Hennur Main Road,,vehicle_breakdown,120.0
Unknown,Tumkur Road,,others,1303.7770233833332
Unknown,ORR North 2,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,41.98896968333334
Unknown,Hosur Road,,others,120.0
Unknown,Hosur Road,CMP GateJunc,water_logging,1440.0
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,ORR North 2,,others,1440.0
Unknown,Non-corridor,,vehicle_breakdown,99.42997704999999
Unknown,Non-corridor,,others,1440.0
Unknown,ORR North 2,,others,1440.0
Unknown,Mysore Road,,vehicle_breakdown,49.17207883333333
Unknown,Tumkur Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,IRR(Thanisandra road),,others,1440.0
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,Tumkur Road,,vehicle_breakdown,10.0
Unknown,ORR North 1,,construction,120.0
Unknown,Non-corridor,,others,120.0
Unknown,Varthur Road,,vehicle_breakdown,59.29006258333333
Unknown,Non-corridor,,vehicle_breakdown,15.77857665
Unknown,ORR North 2,,congestion,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,ORR North 2,,construction,120.0
Unknown,Tumkur Road,,vehicle_breakdown,120.0
Unknown,ORR West 1,,water_logging,1440.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,ORR West 1,,construction,120.0
Unknown,Tumkur Road,,vehicle_breakdown,45.83979136666667
Unknown,Old Airport Road,,vehicle_breakdown,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,105.14612633333333
Unknown,Bellary Road 2,YelhankaCircle,water_logging,1440.0
Unknown,Bellary Road 2,,construction,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,27.93791925
Unknown,Tumkur Road,,vehicle_breakdown,12.276266133333333
Unknown,Tumkur Road,,vehicle_breakdown,120.0
Unknown,Bellary Road 2,,vehicle_breakdown,120.0
Unknown,Hennur Main Road,,congestion,120.0
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,tree_fall,56.79600258333333
Unknown,ORR North 2,,vehicle_breakdown,120.0
Unknown,Bellary Road 2,,vehicle_breakdown,45.69163531666666
Unknown,Magadi Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,congestion,120.0
Unknown,Non-corridor,,tree_fall,1440.0
Unknown,Non-corridor,,vehicle_breakdown,42.935636433333336
Unknown,West of Chord Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,others,280.83443520000003
Unknown,Hosur Road,,others,26.72452003333333
Unknown,Magadi Road,,pot_holes,120.0
Unknown,Non-corridor,,procession,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,95.82774763333333
Unknown,Non-corridor,,vehicle_breakdown,34.2924117
Unknown,Non-corridor,,vehicle_breakdown,129.19878353333334
Unknown,Hosur Road,,vehicle_breakdown,120.0
Unknown,ORR North 2,,vehicle_breakdown,120.0
Unknown,ORR North 2,,vehicle_breakdown,120.0
Unknown,Tumkur Road,,vehicle_breakdown,19.84877475
Unknown,Non-corridor,,water_logging,1440.0
Unknown,Hosur Road,,accident,120.0
Unknown,ORR North 1,,others,120.0
Unknown,Hennur Main Road,,others,120.0
Unknown,ORR North 1,,others,120.0
Unknown,ORR North 1,,construction,120.0
Unknown,Magadi Road,,others,611.3854716000001
Unknown,Hosur Road,,accident,120.0
Unknown,Hosur Road,,vehicle_breakdown,120.0
Unknown,ORR North 2,,vehicle_breakdown,120.0
Unknown,Non-corridor,,pot_holes,120.0
Unknown,Non-corridor,,public_event,120.0
Unknown,CBD 2,,pot_holes,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,120.0
Unknown,Old Madras Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,others,1440.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,others,120.0
Unknown,West of Chord Road,,vehicle_breakdown,115.28882806666667
Unknown,Magadi Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,pot_holes,120.0
Unknown,Bannerghata Road,,road_conditions,120.0
Unknown,Varthur Road,,vehicle_breakdown,98.82358633333334
Unknown,Tumkur Road,,others,1327.4565705999998
Unknown,ORR West 1,,pot_holes,1440.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,12.097447016666667
Unknown,ORR North 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,road_conditions,120.0
Unknown,Bannerghata Road,,vehicle_breakdown,10.48741705
Unknown,Non-corridor,,vehicle_breakdown,73.79083653333333
Unknown,ORR East 1,,vehicle_breakdown,40.523691066666665
Unknown,Old Airport Road,,congestion,120.0
Unknown,Non-corridor,,congestion,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Old Airport Road,,congestion,120.0
Unknown,Mysore Road,,vehicle_breakdown,25.035437483333332
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,ORR North 2,,vehicle_breakdown,120.0
Unknown,Mysore Road,,vehicle_breakdown,48.54255426666667
Unknown,Old Madras Road,,vehicle_breakdown,120.0
Unknown,Bannerghata Road,,water_logging,120.0
Unknown,Non-corridor,,vehicle_breakdown,27.657876616666666
Unknown,Old Madras Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,others,120.0
Unknown,CBD 2,,vehicle_breakdown,120.0
Unknown,Tumkur Road,,vehicle_breakdown,148.41387268333335
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,Mysore Road,,others,154.96781246666666
Unknown,Non-corridor,,pot_holes,120.0
Unknown,Mysore Road,,others,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,29.79319548333333
Unknown,Mysore Road,,congestion,120.0
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,119.41805864999999
Unknown,Tumkur Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,30.14560906666667
Unknown,Hosur Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,others,120.0
Unknown,Mysore Road,,vehicle_breakdown,79.44030501666666
Unknown,ORR North 2,,congestion,120.0
Unknown,ORR North 1,,vehicle_breakdown,33.73741513333333
Unknown,Bellary Road 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,71.70723046666667
Unknown,Mysore Road,,vehicle_breakdown,41.48662983333334
Unknown,West of Chord Road,,pot_holes,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Bellary Road 1,,others,120.0
Unknown,Bellary Road 1,,congestion,120.0
Unknown,ORR East 1,,vehicle_breakdown,120.0
Unknown,West of Chord Road,,tree_fall,31.80648258333333
Unknown,Hosur Road,,vehicle_breakdown,120.0
Unknown,Hosur Road,,vehicle_breakdown,47.110916849999995
Unknown,Tumkur Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,tree_fall,120.0
Unknown,Old Madras Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,tree_fall,120.0
Unknown,ORR East 2,,construction,120.0
Unknown,Tumkur Road,,vehicle_breakdown,120.0
Unknown,Bellary Road 1,,others,32.5370269
Unknown,Non-corridor,,water_logging,1440.0
Unknown,Non-corridor,,tree_fall,120.0
Unknown,ORR East 1,,construction,120.0
Unknown,Non-corridor,,water_logging,120.0
Unknown,Non-corridor,,water_logging,120.0
Unknown,Non-corridor,,water_logging,120.0
Unknown,CBD 2,,water_logging,120.0
Unknown,ORR North 2,,vehicle_breakdown,120.0
Unknown,Tumkur Road,,construction,120.0
Unknown,Non-corridor,,tree_fall,358.28831121666667
Unknown,Non-corridor,,vehicle_breakdown,95.20728398333334
Unknown,Bellary Road 2,,vehicle_breakdown,120.0
Unknown,Varthur Road,,water_logging,120.0
Unknown,Non-corridor,,vehicle_breakdown,38.20984111666667
Unknown,Tumkur Road,,others,1440.0
Unknown,Bannerghata Road,,pot_holes,1440.0
Unknown,Mysore Road,,vehicle_breakdown,20.381774716666666
Unknown,ORR East 2,,vehicle_breakdown,120.0
Unknown,Varthur Road,,water_logging,1440.0
Unknown,Non-corridor,,construction,1440.0
Unknown,ORR East 1,,accident,52.74507428333333
Unknown,ORR North 1,,others,10.0
Unknown,ORR North 2,,others,1440.0
Unknown,Non-corridor,,vehicle_breakdown,53.862429883333334
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,accident,120.0
Unknown,Non-corridor,,construction,1440.0
Unknown,West of Chord Road,,construction,120.0
Unknown,ORR North 2,,water_logging,120.0
Unknown,Tumkur Road,,others,120.0
Unknown,Non-corridor,,pot_holes,120.0
Unknown,Old Madras Road,,vehicle_breakdown,120.0
Unknown,Tumkur Road,,vehicle_breakdown,120.0
Unknown,Varthur Road,,vehicle_breakdown,62.645947
Unknown,Non-corridor,SubedarChatramRd near SheshadripuramPS,others,1440.0
Unknown,ORR East 1,,vehicle_breakdown,10.0
Unknown,Non-corridor,,vehicle_breakdown,58.697027133333336
Unknown,Non-corridor,,vehicle_breakdown,75.01906000000001
Unknown,Non-corridor,,road_conditions,1440.0
Unknown,ORR North 1,,vehicle_breakdown,120.0
Unknown,Hennur Main Road,,water_logging,1440.0
Unknown,Non-corridor,,congestion,120.0
Unknown,Airport New South Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
West Zone 1,West of Chord Road,ModiBridgeJunction,water_logging,1440.0
Unknown,Non-corridor,,construction,969.3087973999999
Unknown,Non-corridor,,vehicle_breakdown,22.188365633333333
Unknown,Bellary Road 1,,vehicle_breakdown,53.13025051666667
Unknown,ORR West 1,,vehicle_breakdown,62.22422101666667
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,Bellary Road 2,,vehicle_breakdown,120.0
Unknown,Non-corridor,,accident,120.0
Unknown,Non-corridor,,pot_holes,1440.0
Unknown,Non-corridor,,accident,10.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,pot_holes,120.0
Unknown,Non-corridor,,vehicle_breakdown,81.64968848333334
Unknown,Bellary Road 2,,accident,120.0
Unknown,Non-corridor,,others,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,ORR East 1,,vehicle_breakdown,120.0
Unknown,Old Airport Road,,vehicle_breakdown,15.971929466666667
Unknown,Non-corridor,,vehicle_breakdown,78.58225675
Unknown,Non-corridor,,procession,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Bellary Road 2,,accident,120.0
Unknown,Old Madras Road,,vehicle_breakdown,120.0
Unknown,Old Madras Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,accident,120.0
Unknown,ORR North 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Bellary Road 2,,accident,120.0
Unknown,Bellary Road 1,,pot_holes,1440.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,pot_holes,1440.0
Unknown,ORR East 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,114.21673276666667
Central Zone 2,Non-corridor,KrishnaFlourMill,construction,120.0
Unknown,Non-corridor,,construction,120.0
Unknown,Old Airport Road,,vehicle_breakdown,10.0
Unknown,Tumkur Road,,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,KrishnaFlourMill,construction,120.0
Unknown,Bellary Road 2,,vehicle_breakdown,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,49.60811926666667
Unknown,Bellary Road 2,,vehicle_breakdown,120.0
Central Zone 2,Mysore Road,Richmond circle jn,tree_fall,1440.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Bellary Road 2,,accident,120.0
Unknown,Non-corridor,,construction,366.65548681666667
Unknown,Non-corridor,,road_conditions,120.0
Unknown,Mysore Road,,others,76.24653713333333
Unknown,Tumkur Road,,others,120.0
Unknown,Non-corridor,,water_logging,137.85110428333334
Unknown,Non-corridor,,road_conditions,120.0
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,others,1440.0
Unknown,Airport New South Road,,vehicle_breakdown,120.0
Unknown,Hosur Road,,vehicle_breakdown,79.27560286666667
Unknown,Hosur Road,,vehicle_breakdown,96.84268413333332
Unknown,Airport New South Road,,vehicle_breakdown,120.0
Unknown,CBD 2,,others,75.09085913333334
Unknown,CBD 2,,vehicle_breakdown,120.0
Unknown,Bannerghata Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,protest,120.0
Unknown,Non-corridor,,protest,120.0
Unknown,Non-corridor,,protest,120.0
Central Zone 2,Non-corridor,WilsonGarden10thCrossJunc,pot_holes,1440.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,others,1440.0
Unknown,Magadi Road,,vehicle_breakdown,17.01463426666667
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,10.597155033333333
Unknown,Non-corridor,,road_conditions,1386.89255105
Unknown,ORR East 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,road_conditions,1440.0
Unknown,Non-corridor,,construction,120.0
Unknown,Hosur Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,pot_holes,1440.0
Unknown,Non-corridor,,vehicle_breakdown,39.4856103
Unknown,ORR North 2,,vehicle_breakdown,120.0
Unknown,Tumkur Road,,vehicle_breakdown,16.270418616666667
Unknown,Non-corridor,,others,120.0
Unknown,Non-corridor,,vehicle_breakdown,138.70672721666668
Unknown,Mysore Road,,accident,32.826353266666665
Unknown,ORR East 1,,vehicle_breakdown,120.0
Central Zone 2,Non-corridor,MICO Bande,water_logging,1440.0
Unknown,ORR North 2,,vehicle_breakdown,120.0
